id,word,type,label
9861,days,O,20
9862,in,O,20
9863,the,O,20
9864,top,O,20
9865,100,O,20
9866,(,O,20
9867,494)Buy,O,20
9868,new,O,20
9869,:,O,20
9870,$,O,20
9871,4.99,O,20
9872,-,O,20
9873,$1,O,20
9874,...,O,20
9875,http://bit.ly/9YA597,O,20

9876,Shoutout,O,20
9877,to,O,20
9878,@HarryReid,O,20
9879,for,O,20
9880,his,O,20
9881,help,O,20
9882,with,O,20
9883,DADT,B-other,5
9884,.,O,20
9885,Thanks,O,20
9886,for,O,20
9887,following,O,20
9888,.,O,20
9889,Good,O,20
9890,luck,O,20
9891,on,O,20
9892,Tuesday,O,20
9893,!,O,20

9894,@TeemoneeNYC,O,20
9895,lmao,O,20
9896,Sunday,O,20
9897,can,O,20
9898,be,O,20
9899,done,O,20

9900,@LewisDixon,O,20
9901,Trust,O,20
9902,me,O,20
9903,!,O,20
9904,im,O,20
9905,gonna,O,20
9906,be,O,20
9907,bringing,O,20
9908,out,O,20
9909,music,O,20
9910,like,O,20
9911,theres,O,20
9912,no,O,20
9913,tomorrow,O,20
9914,",",O,20
9915,Be,O,20
9916,doing,O,20
9917,pure,O,20
9918,blog,O,20
9919,videos,O,20
9920,&amp;,O,20
9921,freestyle,O,20
9922,videos,O,20
9923,#Moesh,O,20
9924,!,O,20

9925,#SIUC,O,20
9926,Whats,O,20
9927,the,O,20
9928,Plan,O,20
9929,For,O,20
9930,tonight,O,20
9931,??,O,20
9932,Whos,O,20
9933,Goin,O,20
9934,to,O,20
9935,the,B-facility,1
9936,BLAST,I-facility,11

9937,I,O,20
9938,should,O,20
9939,not,O,20
9940,be,O,20
9941,awake,O,20
9942,at,O,20
9943,this,O,20
9944,hour,O,20
9945,on,O,20
9946,a,O,20
9947,Saturday,O,20
9948,.,O,20
9949,Blerghhhhh,O,20
9950,.,O,20
9951,Good,O,20
9952,cause,O,20
9953,though,O,20
9954,.,O,20
9955,I,O,20
9956,hope,O,20
9957,.,O,20

9958,Baseball,O,20
9959,Tips,O,20
9960,On,O,20
9961,Hitting,O,20
9962,--,O,20
9963,How,O,20
9964,To,O,20
9965,Approach,O,20
9966,The,O,20
9967,Flame,O,20
9968,Throwers,O,20
9969,!,O,20
9970,http://t.co/vaVT5LW,O,20
9971,#mlb,O,20
9972,select,O,20
9973,league,O,20
9974,#baseball,O,20
9975,#FF,O,20
9976,Follow,O,20
9977,Friday,O,20
9978,..,O,20

9979,@weezywiii,O,20
9980,yes,O,20
9981,i,O,20
9982,do,O,20
9983,..,O,20
9984,scouts,O,20
9985,dont,O,20
9986,smoke,O,20
9987,week,O,20

9988,I,O,20
9989,ain't,O,20
9990,necessary,O,20
9991,listenin,O,20
9992,',O,20
9993,to,O,20
9994,the,O,20
9995,lyrics,O,20
9996,but,O,20
9997,the,O,20
9998,beat,O,20
9999,got,O,20
10000,head,O,20
10001,rockin'.,O,20
10002,&quot;,O,20
10003,It,B-other,5
10004,'s,I-other,15
10005,Gucci,I-other,15
10006,Time,I-other,15
10007,!&quot;,O,20
10008,#nodisrespect,O,20
10009,I,O,20
10010,fucks,O,20
10011,with,O,20
10012,every,O,20
10013,now,O,20
10014,&amp;,O,20
10015,then,O,20
10016,...,O,20

10017,Do,O,20
10018,you,O,20
10019,ever,O,20
10020,have,O,20
10021,fights,O,20
10022,with,O,20
10023,your,O,20
10024,running,O,20
10025,shoes,O,20
10026,?,O,20
10027,You,O,20
10028,know,O,20
10029,",",O,20
10030,when,O,20
10031,your,O,20
10032,shoes,O,20
10033,want,O,20
10034,to,O,20
10035,exercise,O,20
10036,but,O,20
10037,you,O,20
10038,don't.,O,20
10039,Well,O,20
10040,...,O,20
10041,http://fb.me/xKyLBInS,O,20

10042,10,O,20
10043,Things,O,20
10044,You,O,20
10045,May,O,20
10046,Have,O,20
10047,Missed,O,20
10048,On,O,20
10049,TV,O,20
10050,This,O,20
10051,Week,O,20
10052,[,O,20
10053,Mixed,O,20
10054,Bag,O,20
10055,],O,20
10056,http://bit.ly/9vZOUc,O,20

10057,@amandaguido,O,20
10058,i,O,20
10059,didnt,O,20
10060,sseee,O,20
10061,you,O,20
10062,today,O,20
10063,:(,O,20

10064,I'm,O,20
10065,shattered,O,20
10066,!!,O,20
10067,I'm,O,20
10068,looking,O,20
10069,forward,O,20
10070,to,O,20
10071,having,O,20
10072,a,O,20
10073,nice,O,20
10074,long,O,20
10075,lay,O,20
10076,in,O,20
10077,",",O,20
10078,in,O,20
10079,the,O,20
10080,morning,O,20
10081,:D,O,20

10082,@Johnterrysbabe,O,20
10083,lol,O,20
10084,I'm,O,20
10085,not,O,20
10086,up,O,20
10087,to,O,20
10088,much,O,20
10089,I'm,O,20
10090,just,O,20
10091,off,O,20
10092,to,O,20
10093,bed,O,20
10094,lol,O,20
10095,had,O,20
10096,a,O,20
10097,long,O,20
10098,day,O,20
10099,cht,O,20
10100,tumoz,O,20
10101,:),O,20

10102,On,O,20
10103,the,O,20
10104,amusing,O,20
10105,side,O,20
10106,....:,O,20
10107,When,O,20
10108,we,O,20
10109,-,O,20
10110,with,O,20
10111,dozens,O,20
10112,of,O,20
10113,other,O,20
10114,journalists,O,20
10115,-,O,20
10116,were,O,20
10117,at,O,20
10118,the,O,20
10119,event,O,20
10120,waiting,O,20
10121,to,O,20
10122,see,O,20
10123,if,O,20
10124,...,O,20
10125,http://fxn.ws/aAnazd,O,20

10126,@joeymcintyre,O,20
10127,I,O,20
10128,heart,O,20
10129,you,O,20
10130,.,O,20
10131,Even,O,20
10132,if,O,20
10133,I,O,20
10134,haven't,O,20
10135,seen,O,20
10136,u,O,20
10137,in,O,20
10138,months,O,20
10139,...,O,20
10140,SEND,O,20
10141,A,O,20
10142,PIC,O,20
10143,!,O,20

10144,Lederhosen,O,20
10145,",",O,20
10146,lederhosen,O,20
10147,",",O,20
10148,you're,O,20
10149,so,O,20
10150,delicious,O,20
10151,",",O,20
10152,I,O,20
10153,love,O,20
10154,you,O,20
10155,more,O,20
10156,than,O,20
10157,...,O,20
10158,all,O,20
10159,the,O,20
10160,other,O,20
10161,foreign,O,20
10162,pants,O,20
10163,that,O,20
10164,I,O,20
10165,need,O,20
10166,to,O,20
10167,borrow,O,20
10168,for,O,20
10169,a,O,20
10170,single,O,20
10171,day,O,20
10172,.,O,20

10173,After,O,20
10174,work,O,20
10175,nap,O,20
10176,time,O,20
10177,;,O,20
10178,Shhhhhhh,O,20
10179,*Do,O,20
10180,not,O,20
10181,disturb*,O,20

10182,#aberdeen,O,20
10183,RT,O,20
10184,@flook_firehose2010Polar,O,20
10185,Bear,O,20
10186,http://flook.it/c/1H1HZq,O,20
10187,Sun,O,20
10188,",",O,20
10189,17,O,20
10190,Oct,O,20
10191,2010,O,20
10192,at,O,20
10193,10:28,O,20
10194,am,O,20
10195,The,O,20
10196,Tunnels,O,20
10197,Carnegies,O,20
10198,Brae,O,20
10199,Aberdeen,O,20
10200,Un,O,20
10201,...,O,20

10202,After,O,20
10203,work,O,20
10204,I'm,O,20
10205,breaking,O,20
10206,glass,O,20
10207,against,O,20
10208,my,O,20
10209,house,O,20
10210,and,O,20
10211,then,O,20
10212,doing,O,20
10213,yoga,O,20
10214,.,O,20

10215,RT,O,20
10216,@ctvedmonton,O,20
10217,:,O,20
10218,surprise,O,20
10219,",",O,20
10220,surprise,O,20
10221,...,O,20
10222,Frost,O,20
10223,WARNINGS,O,20
10224,in,O,20
10225,effect,O,20
10226,for,O,20
10227,pretty,O,20
10228,much,O,20
10229,all,O,20
10230,of,O,20
10231,Ctl,O,20
10232,&amp;,O,20
10233,N,O,20
10234,Alta,O,20
10235,again,O,20
10236,tonight,O,20
10237,.,O,20
10238,that,O,20
10239,includes,O,20
10240,the,O,20
10241,c,O,20
10242,...,O,20

10243,have,O,20
10244,to,O,20
10245,sleep,O,20
10246,now,O,20
10247,!,O,20
10248,gym,O,20
10249,",",O,20
10250,facial,O,20
10251,",",O,20
10252,then,O,20
10253,SUPAHFEST,B-other,5
10254,tonight,O,20
10255,i,O,20
10256,need,O,20
10257,my,O,20
10258,kuya,O,20
10259,'s,O,20
10260,driver,O,20
10261,...,O,20
10262,MOSH,O,20
10263,PIT,O,20
10264,VIP,O,20
10265,common,O,20

10266,'WHEN,O,20
10267,HE,O,20
10268,SAY,O,20
10269,"""",O,20
10270,iS,O,20
10271,YOU,O,20
10272,CHEATiN,O,20
10273,ON,O,20
10274,ME,O,20
10275,"""",O,20
10276,THAT,O,20
10277,JUST,O,20
10278,#REALLYMEANS,O,20
10279,",",O,20
10280,HE,O,20
10281,ALREADY,O,20
10282,CHEATiN,O,20
10283,!',O,20

10284,"'""",O,20
10285,We,O,20
10286,still,O,20
10287,need,O,20
10288,eachother,O,20
10289,when,O,20
10290,we,O,20
10291,stumble,O,20
10292,and,O,20
10293,fall,O,20
10294,"..""",O,20
10295,"""",O,20
10296,We,O,20
10297,both,O,20
10298,know,O,20
10299,our,O,20
10300,heart,O,20
10301,is,O,20
10302,breaking,O,20
10303,",",O,20
10304,can,O,20
10305,we,O,20
10306,learn,O,20
10307,from,O,20
10308,our,O,20
10309,mistakess,O,20
10310,"?""'",O,20

10311,#sp,O,20
10312,Facebook,B-company,0
10313,Job-Hunting,O,20
10314,App,O,20
10315,BranchOut,B-product,7
10316,Raises,O,20
10317,$6,O,20
10318,Million,O,20
10319,From,O,20
10320,Accel,B-company,0
10321,And,O,20
10322,Super,O,20
10323,Angels,O,20
10324,:,O,20
10325,When,O,20
10326,you,O,20
10327,want,O,20
10328,to,O,20
10329,hang,O,20
10330,out,O,20
10331,...,O,20
10332,http://migre.me/1kO1K,O,20

10333,@TheTiniestVole,O,20
10334,It,O,20
10335,is,O,20
10336,.,O,20
10337,It,O,20
10338,'s,O,20
10339,getting,O,20
10340,across,O,20
10341,London,B-geo-loc,2
10342,that,O,20
10343,'s,O,20
10344,the,O,20
10345,killer,O,20
10346,.,O,20
10347,Still,O,20
10348,miss,O,20
10349,it,O,20
10350,",",O,20
10351,though,O,20
10352,.,O,20
10353,Lived,O,20
10354,there,O,20
10355,for,O,20
10356,20,O,20
10357,years,O,20
10358,.,O,20

10359,im,O,20
10360,doin,O,20
10361,the,O,20
10362,most,O,20
10363,Homework,O,20
10364,on,O,20
10365,a,O,20
10366,friday,O,20
10367,#blown,O,20

10368,NEW,B-geo-loc,2
10369,ORLEANS,I-geo-loc,12
10370,!,O,20
10371,-,O,20
10372,Tonight,O,20
10373,@damionyancy,O,20
10374,at,O,20
10375,Republic,B-facility,1
10376,!,O,20

10377,How,O,20
10378,many,O,20
10379,times,O,20
10380,.,O,20
10381,Can,O,20
10382,you,O,20
10383,possibly,O,20
10384,.,O,20
10385,Make,O,20
10386,an,O,20
10387,excuse,O,20
10388,.,O,20
10389,To,O,20
10390,play,O,20
10391,a,O,20
10392,goddamn,O,20
10393,banjo,O,20
10394,.,O,20
10395,In,O,20
10396,an,O,20
10397,hour-long,O,20
10398,show,O,20
10399,.,O,20
10400,A,O,20
10401,show,O,20
10402,that,O,20
10403,has,O,20
10404,nothing,O,20
10405,to,O,20
10406,do,O,20
10407,with,O,20
10408,banjos,O,20
10409,.,O,20

10410,@Kalyro,O,20
10411,LOL,O,20
10412,PROBABLY,O,20
10413,.,O,20
10414,I,O,20
10415,JUST,O,20
10416,SPENT,O,20
10417,A,O,20
10418,FEW,O,20
10419,MINUTES,O,20
10420,SHELTER-STALKING,O,20
10421,BEFORE,O,20
10422,REALIZING,O,20
10423,THAT,O,20
10424,I,O,20
10425,HAVE,O,20
10426,3,O,20
10427,LEGENDARY/NOVELTIES,O,20
10428,ALREADY,O,20
10429,.,O,20

10430,GuitarNews,B-other,5
10431,:,O,20
10432,RockHouse,B-other,5
10433,:,O,20
10434,The,O,20
10435,Weekend,O,20
10436,Read,O,20
10437,For,O,20
10438,Sept,O,20
10439,.,O,20
10440,17th,O,20
10441,2010,O,20
10442,-,O,20
10443,Guitar,O,20
10444,Lessons,O,20
10445,",",O,20
10446,Articles,O,20
10447,and,O,20
10448,More,O,20
10449,:,O,20
10450,http://bit.ly/bmHnln,O,20

10451,CAFE,B-facility,1
10452,NINE,I-facility,11
10453,TONIGHT,O,20
10454,AT,O,20
10455,11,O,20
10456,!!,O,20

10457,Information,B-other,5
10458,Underground,I-other,15
10459,:,O,20
10460,This,O,20
10461,Week,O,20
10462,on,O,20
10463,Information,B-other,5
10464,Underground,I-other,15
10465,http://fb.me/JGgSgWBg,O,20

10466,para,O,20
10467,com,O,20
10468,isso,O,20
10469,ce,O,20
10470,o,O,20
10471,neymar,O,20
10472,ser,O,20
10473,afastado,O,20
10474,o,O,20
10475,time,O,20
10476,acaba,O,20

10477,Good,O,20
10478,prospects,O,20
10479,for,O,20
10480,dabigatran,B-product,7
10481,on,O,20
10482,Monday,O,20
10483,.,O,20
10484,RT,O,20
10485,@DrJennyK,O,20
10486,:,O,20
10487,FDA,B-other,5
10488,Suggests,O,20
10489,#Afib,O,20
10490,Drug,O,20
10491,Okay,O,20
10492,Even,O,20
10493,Before,O,20
10494,Vote,O,20
10495,http://bit.ly/dpOphU,O,20
10496,#FDACV,O,20

10497,Whomever,O,20
10498,said,O,20
10499,",",O,20
10500,&quot;,O,20
10501,M&amp;M,B-product,7
10502,'s,O,20
10503,melt,O,20
10504,in,O,20
10505,your,O,20
10506,mouth,O,20
10507,",",O,20
10508,not,O,20
10509,in,O,20
10510,your,O,20
10511,hand,O,20
10512,&quot;,O,20
10513,never,O,20
10514,had,O,20
10515,a,O,20
10516,1/4,O,20
10517,of,O,20
10518,a,O,20
10519,bag,O,20
10520,in,O,20
10521,their,O,20
10522,hand,O,20
10523,at,O,20
10524,one,O,20
10525,time,O,20
10526,#myhandismulicolored,O,20
10527,#Pretty,O,20

10528,@BadAssAlexander,O,20
10529,*sighs*,O,20
10530,Studying,O,20
10531,for,O,20
10532,a,O,20
10533,exam,O,20
10534,coming,O,20
10535,up,O,20
10536,soon,O,20
10537,.,O,20
10538,*huffs,O,20
10539,before,O,20
10540,smiling*,O,20
10541,Wanna,O,20
10542,go,O,20
10543,out,O,20
10544,tonight,O,20
10545,?,O,20
10546,(,O,20
10547,LMAO,O,20
10548,I,O,20
10549,honestly,O,20
10550,thought,O,20
10551,today,O,20
10552,-,O,20

10553,@1STLADYNHEELS,O,20
10554,Alright,O,20
10555,",",O,20
10556,I'll,O,20
10557,get,O,20
10558,there,O,20
10559,around,O,20
10560,that,O,20
10561,time,O,20
10562,.,O,20
10563,I'll,O,20
10564,call/text,O,20
10565,you,O,20
10566,when,O,20
10567,I,O,20
10568,arrive,O,20
10569,.,O,20

10570,Did,O,20
10571,@kanyewest,O,20
10572,drop,O,20
10573,his,O,20
10574,Good,B-other,5
10575,Friday,I-other,15
10576,song,O,20
10577,yet,O,20
10578,today,O,20
10579,?,O,20

10580,@BenArch,O,20
10581,100-,O,20
10582,Tim,B-person,6
10583,Bulmer,I-person,16
10584,had,O,20
10585,a,O,20
10586,100%,O,20
10587,likelihood,O,20
10588,of,O,20
10589,getting,O,20
10590,his,O,20
10591,YPF,O,20
10592,detail,O,20
10593,form,O,20
10594,in,O,20
10595,this,O,20
10596,week,O,20
10597,.,O,20
10598,Punctuality,O,20
10599,.,O,20

10600,headin,O,20
10601,to,O,20
10602,get,O,20
10603,shitty,O,20
10604,in,O,20
10605,a,O,20
10606,few,O,20
10607,...,O,20
10608,1st,O,20
10609,n,O,20
10610,summit,O,20
10611,...,O,20
10612,then,O,20
10613,rehab,O,20
10614,...,O,20
10615,my,O,20
10616,life,O,20
10617,will,O,20
10618,be,O,20
10619,a,O,20
10620,blur,O,20
10621,after,O,20
10622,this,O,20
10623,night,O,20

10624,You,O,20
10625,think,O,20
10626,I'm,O,20
10627,pretty,O,20
10628,without,O,20
10629,any,O,20
10630,makeup,O,20
10631,on,O,20
10632,",",O,20
10633,you,O,20
10634,think,O,20
10635,I'm,O,20
10636,funny,O,20
10637,when,O,20
10638,I,O,20
10639,tell,O,20
10640,the,O,20
10641,punchline,O,20
10642,wrong,O,20
10643,.,O,20
10644,Know,O,20
10645,you,O,20
10646,get,O,20
10647,me,O,20
10648,so,O,20
10649,I,O,20
10650,let,O,20
10651,my,O,20
10652,walls,O,20
10653,come,O,20
10654,down,O,20

10655,RT,O,20
10656,@ThePoochStore,O,20
10657,:,O,20
10658,One,O,20
10659,reason,O,20
10660,a,O,20
10661,dog,O,20
10662,can,O,20
10663,be,O,20
10664,such,O,20
10665,a,O,20
10666,comfort,O,20
10667,when,O,20
10668,you're,O,20
10669,feeling,O,20
10670,blue,O,20
10671,is,O,20
10672,that,O,20
10673,he,O,20
10674,doesn't,O,20
10675,try,O,20
10676,to,O,20
10677,find,O,20
10678,out,O,20
10679,why,O,20
10680,.,O,20
10681,~Author,O,20
10682,Unknown,O,20

10683,RT,O,20
10684,@dsteel,O,20
10685,If,O,20
10686,you,O,20
10687,feel,O,20
10688,as,O,20
10689,though,O,20
10690,your,O,20
10691,company,O,20
10692,is,O,20
10693,having,O,20
10694,problems,O,20
10695,generating,O,20
10696,sales,O,20
10697,",",O,20
10698,it,O,20
10699,might,O,20
10700,be,O,20
10701,time,O,20
10702,to,O,20
10703,bring,O,20
10704,in,O,20
10705,a,O,20
10706,sales,O,20
10707,training,O,20
10708,speaker,O,20
10709,.,O,20

10710,'Science,O,20
10711,and,O,20
10712,the,O,20
10713,media,O,20
10714,:,O,20
10715,11,O,20
10716,-,O,20
10717,17,O,20
10718,September,O,20
10719,:,O,20
10720,Under,O,20
10721,the,O,20
10722,headline,O,20
10723,"""",O,20
10724,China,B-geo-loc,2
10725,needs,O,20
10726,to,O,20
10727,elaborate,O,20
10728,on,O,20
10729,plans,O,20
10730,to,O,20
10731,modernize,O,20
10732,its,O,20
10733,f,O,20
10734,...,O,20
10735,http://bit.ly/bVaPzc',O,20

10736,e,O,20
10737,tem,O,20
10738,mais,O,20
10739,....,O,20
10740,Robinho,O,20
10741,no,O,20
10742,meu,O,20
10743,time,O,20
10744,eh,O,20
10745,banco,O,20
10746,",",O,20
10747,mesmo,O,20
10748,com,O,20
10749,o,O,20
10750,Pato,O,20
10751,machucado,O,20
10752,!,O,20
10753,Tenho,O,20
10754,dito,O,20
10755,!,O,20

10756,@RiffTrax,O,20
10757,I've,O,20
10758,suffered,O,20
10759,through,O,20
10760,the,O,20
10761,era,O,20
10762,of,O,20
10763,HSM,O,20
10764,popularity,O,20
10765,.,O,20
10766,I've,O,20
10767,wanted,O,20
10768,a,O,20
10769,riff,O,20
10770,for,O,20
10771,the,O,20
10772,damn,O,20
10773,thing,O,20
10774,for,O,20
10775,years,O,20
10776,.,O,20
10777,You've,O,20
10778,made,O,20
10779,me,O,20
10780,very,O,20
10781,happy,O,20

10782,estonia,B-geo-loc,2
10783,tomorrow,O,20
10784,with,O,20
10785,@MyiaOnFyia,O,20
10786,and,O,20
10787,the,O,20
10788,rest,O,20
10789,of,O,20
10790,our,O,20
10791,team,O,20
10792,!,O,20
10793,ready,O,20
10794,for,O,20
10795,some,O,20
10796,good,O,20
10797,practice,O,20
10798,games,O,20
10799,!,O,20
10800,:),O,20

10801,&quot;,O,20
10802,I,O,20
10803,gotta,O,20
10804,admit,O,20
10805,",",O,20
10806,Alex,B-person,6
10807,sounds,O,20
10808,hot,O,20
10809,when,O,20
10810,he,O,20
10811,talks,O,20
10812,in,O,20
10813,spanish,O,20
10814,during,O,20
10815,the,O,20
10816,',O,20
10817,Alejandro,B-other,5
10818,',O,20
10819,Cover,O,20
10820,&quot;,O,20
10821,-via,O,20
10822,someone,O,20
10823,'s,O,20
10824,tumblr,B-company,0

10825,@OGOchoCinco,O,20
10826,depends,O,20
10827,what,O,20
10828,Leo,B-person,6
10829,'s,O,20
10830,revamped,O,20
10831,D,O,20
10832,can,O,20
10833,do,O,20
10834,to,O,20
10835,him,O,20
10836,on,O,20
10837,Sunday,O,20
10838,.,O,20
10839,Go,O,20
10840,Lions,B-sportsteam,8
10841,!!,O,20

10842,@BeLIEveNcRisS,O,20
10843,omg,O,20
10844,yayyy,O,20
10845,I,O,20
10846,got,O,20
10847,mine,O,20
10848,today,O,20
10849,too,O,20
10850,!!!!!,O,20
10851,:D,O,20
10852,didn't,O,20
10853,have,O,20
10854,time,O,20
10855,to,O,20
10856,try,O,20
10857,it,O,20
10858,on,O,20
10859,tho,O,20
10860,!!,O,20
10861,I,O,20
10862,was,O,20
10863,running,O,20
10864,out,O,20
10865,the,O,20
10866,door,O,20
10867,to,O,20
10868,go,O,20
10869,to,O,20
10870,the,O,20
10871,concert,O,20
10872,!:,O,20
10873,),O,20

10874,Change,O,20
10875,of,O,20
10876,Plans,O,20
10877,on,O,20
10878,Saturday,O,20
10879,!,O,20
10880,We'll,O,20
10881,be,O,20
10882,@,O,20
10883,Glover,B-facility,1
10884,Park,I-facility,11
10885,farmers,O,20
10886,market,O,20
10887,",",O,20
10888,9-1,O,20
10889,in,O,20
10890,DC,B-geo-loc,2
10891,.,O,20
10892,Come,O,20
10893,by,O,20
10894,and,O,20
10895,try,O,20
10896,some,O,20
10897,old,O,20
10898,favorites,O,20
10899,&amp;,O,20
10900,crazy,O,20
10901,new,O,20
10902,flavors,O,20
10903,!,O,20

10904,@KathyReid,O,20
10905,have,O,20
10906,a,O,20
10907,fun,O,20
10908,day,O,20
10909,of,O,20
10910,freedom,O,20

10911,California,B-geo-loc,2
10912,Woman,O,20
10913,Dies,O,20
10914,in,O,20
10915,Accident,O,20
10916,Hours,O,20
10917,Before,O,20
10918,DUI,O,20
10919,Class,O,20
10920,:,O,20
10921,Woman,O,20
10922,was,O,20
10923,drinking,O,20
10924,until,O,20
10925,early,O,20
10926,morning,O,20
10927,before,O,20
10928,court,O,20
10929,orde,O,20
10930,...,O,20
10931,http://bit.ly/aiHEvj,O,20

10932,@JoxVox,O,20
10933,Just,O,20
10934,stressing,O,20
10935,about,O,20
10936,the,O,20
10937,fitted,O,20
10938,ones,O,20
10939,though,O,20
10940,-,O,20
10941,opro,O,20
10942,were,O,20
10943,in,O,20
10944,school,O,20
10945,today,O,20
10946,and,O,20
10947,I,O,20
10948,had,O,20
10949,forgotten,O,20
10950,to,O,20
10951,register,O,20
10952,him,O,20
10953,for,O,20
10954,fitting,O,20
10955,...,O,20
10956,whoops,O,20

10957,@buffystar,O,20
10958,Turn,O,20
10959,your,O,20
10960,phone,O,20
10961,off,O,20
10962,tomorrow,O,20
10963,!,O,20

10964,RT,O,20
10965,@ddockett,O,20
10966,:,O,20
10967,I,O,20
10968,got,O,20
10969,another,O,20
10970,account,O,20
10971,...,O,20
10972,someone,O,20
10973,else,O,20
10974,will,O,20
10975,tweet,O,20
10976,when,O,20
10977,they,O,20
10978,think,O,20
10979,I,O,20
10980,would,O,20
10981,!,O,20
10982,#fact,O,20
10983,|,O,20
10984,Although,O,20
10985,@NFL,O,20
10986,will,O,20
10987,probably,O,20
10988,figure,O,20
10989,that,O,20
10990,out,O,20

10991,$$,O,20
10992,#forex,O,20
10993,#fx,O,20
10994,:,O,20
10995,Forex,B-company,0
10996,Articles,O,20
10997,for,O,20
10998,the,O,20
10999,Weekend,O,20
11000,September,O,20
11001,18lo,O,20
11002,http://www.forexcrunch.com/forex-articles-for-the-weekend-september-18lo/,O,20

11003,Ok,O,20
11004,yall,O,20
11005,work,O,20
11006,day,O,20
11007,over,O,20
11008,Damn,O,20
11009,do,O,20
11010,I,O,20
11011,ever,O,20
11012,sleep,O,20
11013,Naw,O,20
11014,fuck,O,20
11015,dat,O,20
11016,when,O,20
11017,I,O,20
11018,die,O,20
11019,I'll,O,20
11020,sleep,O,20
11021,4ever,O,20
11022,until,O,20
11023,than,O,20
11024,sleep,O,20
11025,money,O,20
11026,don't,O,20
11027,(,O,20
11028,cont,O,20
11029,),O,20
11030,http://tl.gd/63b142,O,20

11031,@divacoachdabney,O,20
11032,you,O,20
11033,made,O,20
11034,Nina,B-person,6
11035,'s,O,20
11036,day,O,20
11037,.,O,20
11038,Sweet,O,20
11039,surprises,O,20
11040,for,O,20
11041,you,O,20
11042,.,O,20

11043,@mandyjiroux,O,20
11044,Mandy,B-person,6
11045,when,O,20
11046,you,O,20
11047,and,O,20
11048,Miley,B-person,6
11049,will,O,20
11050,upgrade,O,20
11051,Miley,B-tvshow,9
11052,and,I-tvshow,19
11053,Mandy,I-tvshow,19
11054,show,I-tvshow,19
11055,?,O,20
11056,I,O,20
11057,miss,O,20
11058,the,O,20
11059,videos,O,20
11060,.,O,20

11061,@RealWizKhalifa,O,20
11062,I,O,20
11063,will,O,20
11064,be,O,20
11065,smacked,O,20
11066,when,O,20
11067,I,O,20
11068,see,O,20
11069,u,O,20
11070,tonite,O,20
11071,:),O,20

11072,Quick,O,20
11073,Question,O,20
11074,:,O,20
11075,Chink-A-Link,O,20
11076,Have,O,20
11077,You,O,20
11078,Ever,O,20
11079,Scratched,O,20
11080,Before,O,20
11081,?,O,20
11082,Lls,O,20

11083,@FerLiebe,O,20
11084,:D,O,20
11085,how,O,20
11086,is,O,20
11087,fer,O,20
11088,today,O,20
11089,??,O,20

11090,Sooo,O,20
11091,plans,O,20
11092,for,O,20
11093,tomorrow,O,20
11094,night,O,20
11095,?,O,20
11096,I,O,20
11097,gotta,O,20
11098,do,O,20
11099,something,O,20
11100,.,O,20
11101,I,O,20
11102,need,O,20
11103,a,O,20
11104,night,O,20
11105,out,O,20
11106,.,O,20

11107,RT,O,20
11108,IF,O,20
11109,U,O,20
11110,GETTN,O,20
11111,FUCKED,O,20
11112,UP,O,20
11113,TONIGHT,O,20
11114,....,O,20

11115,argh,O,20
11116,my,O,20
11117,hands,O,20
11118,are,O,20
11119,dying,O,20
11120,.,O,20
11121,i,O,20
